4.7062650283240483e-21,1.3205690477333151e-17,1.739629745790247e-14,1.0758792065297181e-11,3.1237853279976452e-09,4.2580408665889254e-07,2.7248929642552453e-05,0.00081865335803997107,0.011546799517967306,0.076459980161023108,0.23769372370434702,0.34690633078066324,0.23769372370434702,0.0764599801610234,0.011546799517967306,0.00081865335803997107,2.7248929642552453e-05,4.2580408665889403e-07,3.1237853279976452e-09,1.0758792065297181e-11,1.739629745790259e-14,1.3205690477333431e-17,4.7062650283240483e-21
4.696857204532428e-21,1.3179292302068963e-17,1.7361522259284123e-14,1.0737285239958652e-11,3.1175408811269775e-09,4.2495290428966939e-07,2.719445903578706e-05,0.00081701692489642914,0.011523806839554326,0.076324384696903044,0.23762275154402787,0.3473687406475478,0.23762278668887613,0.076324442463024014,0.011523808186504638,0.00081701692819337551,2.7194459036769815e-05,4.2495290428970682e-07,3.1175408811269783e-09,1.0737285239958652e-11,1.7361522259284243e-14,1.2935303113954348e-17,0.0
4.692160347327896e-21,1.3166113009766896e-17,1.7344160737024843e-14,1.0726547954718696e-11,3.114423340245851e-09,4.2452795138534523e-07,2.7167264577182302e-05,0.00081619993055725927,0.011512325659799521,0.076256588497046071,0.23758713194895706,0.34760003526213679,0.23758723752120359,0.07625676171589213,0.011512329688670466,0.00081619994034266624,2.7167264580017118e-05,4.2452795138543915e-07,3.1144233402458518e-09,1.0726547954718694e-11,1.7344155980563343e-14,1.2683135084346126e-17,0.0
4.687468186980569e-21,1.315294689675713e-17,1.7326816576287822e-14,1.071582140676398e-11,3.1113089169056057e-09,4.2410342343391864e-07,2.7140097312272557e-05,0.00081538375008891593,0.011500854587112986,0.07618879335889682,0.23755142327736592,0.3478313896558568,0.23755163469718293,0.076189139637573955,0.011500862620911077,0.00081538376944975048,2.7140097317718856e-05,4.2410342343407571e-07,3.1113089169056065e-09,1.0715821406759151e-11,1.7326802409211512e-14,1.2435882959266487e-17,0.0
4.6827807187935875e-21,1.313979394986037e-17,1.7309489759711531e-14,1.0705105585357215e-11,3.1081976079886996e-09,4.2367932001044848e-07,2.7112957213969706e-05,0.00081456838277813547,0.011489393622064041,0.076120999312661669,0.23751562547930127,0.34806280382253346,0.23751597830440357,0.076121576178795239,0.011489406971848139,0.0008145684146977012,2.7112957222680566e-05,4.2367932001066342e-07,3.1081976079887e-09,1.0705105585338013e-11,1.7309461628166717e-14,1.2193450905324606e-17,0.0
4.6780979380747941e-21,1.312665415591051e-17,1.7292180269951818e-14,1.0694400479771858e-11,3.1050894103807117e-09,4.2325564069041751e-07,2.7085844255209351e-05,0.00081375382791158918,0.011477942765217176,0.076053206388568814,0.23747973850479542,0.34829427775603317,0.23748026843036091,0.076054071290321282,0.011477962730114659,0.00081375387527040906,2.7085844267735003e-05,4.2325564069067464e-07,3.1050894103807113e-09,1.0694400479724127e-11,1.7292133718414549e-14,1.1955744957359359e-17,0.0
4.6734198401367198e-21,1.3113527501754601e-17,1.7274888089681869e-14,1.0683706079292087e-11,3.1019843209703324e-09,4.22832385049731e-07,2.7058758408950764e-05,0.00081294008477588234,0.011466502017132035,0.075985414616868099,0.23744376230386566,0.34852581145026268,0.23744450516245605,0.075986624922956811,0.011466529884354948,0.00081294015035258027,2.7058758425742077e-05,4.2283238505000592e-07,3.1019843209703307e-09,1.0683706079197165e-11,1.7274818759026589e-14,1.1722672982018992e-17,0.0
4.6687464202965811e-21,1.310041397425284e-17,1.7257613201592181e-14,1.067302237321279e-11,3.0988823366493615e-09,4.2240955266471641e-07,2.7031699648176894e-05,0.0008121271526575544,0.011455071378363412,0.075917624027831088,0.23740769682651433,0.3487574048991689,0.23740868858799585,0.075919237027545897,0.011455108423224608,0.00081212723912973571,2.7031699669588816e-05,4.2240955266497756e-07,3.0988823366493594e-09,1.0673022373047606e-11,1.7257516827198062e-14,1.1494144642050801e-17,0.0
4.6640776738762859e-21,1.3087313560278591e-17,1.7240355588390596e-14,1.0662349350839581e-11,3.0957834543127134e-09,4.2198714311212445e-07,2.7004667945894447e-05,0.00081131503084308184,0.011443650849461277,0.075849834651751227,0.23737154202272945,0.34898905809673997,0.2373728187941937,0.075851907554972189,0.011443698335390554,0.00081131514078821242,2.7004667972189426e-05,4.2198714311233462e-07,3.0957834543127105e-09,1.0662349350576761e-11,1.7240227998284815e-14,1.127007136128701e-17,0.0
4.6594135962024094e-21,1.3074226246718312e-17,1.7223115232802205e-14,1.0651687001488742e-11,3.0926876708584006e-09,4.2156515596912643e-07,2.6977663275133753e-05,0.00081050371861887487,0.011432240430970719,0.075782046518943533,0.23733529784248356,0.34922077103700355,0.2373368958681685,0.075784636456158488,0.011432299609530955,0.00081050385451515911,2.6977663306485119e-05,4.2156515596924411e-07,3.0926876708583973e-09,1.0651687001096707e-11,1.7222952345839423e-14,1.1050366290313143e-17,0.0
