TIME	SIR
482	0.640406129133337
483	0.3089146763392159
484	0.2850751885781351
485	0.5277945536370766
486	0.3332072408240868
487	0.307131032154783
488	0.42777081388153965
489	0.1845126116297077
490	0.4594333511262059
491	0.3649387959952487
492	0.23789227233178606
493	0.2800945231737777
494	0.22391473211643506
495	0.45366667969845037
496	0.6653468062982373
497	0.7361081090921661
498	0.5703112643239243
499	0.8486633572970665
500	0.40275501678411163
501	0.20385209858602873
502	0.3739153431120901
503	2.629506861840623
504	0.19398686521566297
505	1.1859440497273117
506	0.39220414985954655
507	1.3341261164021383
508	0.44043840488754443
509	0.6953025802675867
510	0.35140749913256564
511	0.8468374846958354
512	0.49433319281657284
513	0.4173551842993441
514	0.3869276694284923
515	0.8780585872377634
516	0.36960718149694877
517	0.4412826354220004
518	0.5426385610010975
519	0.2967166078282434
520	0.2195684463644496
521	0.6723978429897277
522	0.5315053512083159
523	0.3579211131900055
524	0.5626479959667798
525	0.7828831419302165
526	0.2271768710098947
527	0.5727959774991213
528	0.36445168937015654
529	0.3626554753654062
530	0.3659023645565903
531	0.2721215478326155
532	0.5194238926045808
533	0.23289576869363193
534	0.35954004230785114
535	0.7466076433299185
536	0.2909224676451704
537	0.4032701105075249
538	0.2520965771412984
539	0.5511122973427421
540	0.313193962320749
541	0.35560128456807083
542	0.18667922449869218
543	0.6476274551745612
544	2.1999686006924795
545	0.29942716540311476
546	0.3148797559121105
547	0.4778062663290027
548	0.5726532626093673
549	0.4241514435540401
550	0.7918895273350678
551	0.30882603572543693
552	0.714850769374833
553	0.21828389037754795
554	0.2912167622655815
555	0.4093142120101969
556	0.24794579752228194
557	0.3361643012924566
558	1.0531239128986012
559	0.42079475525793847
560	0.6998744140909969
561	0.3562557882585593
562	0.32233341633272483
563	0.992252587450823
564	0.30371604892001147
565	0.2878471996881357
566	0.5542604318125075
567	0.7769400212032828
568	0.23319809174417713
569	0.30569487971453074
570	1.0653676187525947
571	0.48023937403214506
572	0.3286943052563006
573	0.3078495346333386
574	0.587164280998628
575	0.2560389295202826
576	0.4663885654767237
577	0.34227551951534146
578	0.6918638885341166
579	0.26412952568102194
580	0.21324201901579692
581	0.2826672565994107
582	0.5057252308069666
583	0.2686993421865609
584	0.22024514900345768
585	0.3658075245270874
586	0.36569324891329774
587	0.5077144177066021
588	0.4259613426063006
589	0.5448797964330655
590	0.23833705614701048
591	0.3278258978179874
592	0.5285714642980914
593	0.2729127752189133
594	0.3448901618358045
595	0.4342385001482655
596	0.5852311571974667
597	0.3824453917173829
598	0.40807215658217216
599	0.3080581101549004
600	1.0109487654780462
601	0.43571817658037687
602	0.44958445086305393
603	0.5985428264080198
604	1.2249334941795134
605	0.3380494439301028
606	0.33342583721136176
607	0.22912738715734432
608	0.25366195041987055
609	0.22585627813622375
610	0.3142615321520482
611	0.2758886944230994
612	0.3796119353161743
613	1.0501697287501564
614	0.285145473702114
615	0.2953035587780072
616	0.27413397903485326
617	0.29919933792928616
618	0.4738331263053437
619	0.5845506740894754
620	0.3823169647779964
621	0.39407525578289326
622	0.24475359212177955
623	0.5359285459271396
624	0.22433550602060565
625	0.19114607666496938
626	0.6276139177671708
627	0.24152014213434045
628	0.28689280735456185
629	0.6965633057417641
630	0.39165524719492184
631	0.3324968128108036
632	0.6696716176176051
633	0.4083976330203687
634	0.22012199060927448
635	0.4235456429559308
636	0.5460572290315081
637	0.40320186905148964
638	0.38334846094708985
639	0.9135305153074847
640	0.9613887324202126
641	0.2210236533047138
642	0.18915501461874018
643	0.28401886557389366
644	0.49732816427926313
645	0.28215246451392967
646	0.25709604212836706
647	0.5564795074231823
648	0.33927039657845853
649	0.2258534452837262
650	0.4032539869791822
651	0.5054976317468722
652	0.23202581281446213
653	0.2405834190645614
654	0.4860957954085407
655	0.25931976664772144
656	0.22747918795375963
657	0.7174244025558661
658	0.32263044793599943
659	0.21513273602917182
660	0.2853347697676669
661	0.23592258280121653
662	0.36565015382207483
663	0.5002658406025449
664	0.5579073856047053
665	0.23915351453773237
666	0.30582135433236285
667	0.2661078429850583
668	0.3468068825658617
669	0.45831615185211466
670	0.49403442252309665
671	0.40127955010396704
672	0.5597562481449854
673	0.7979269511363277
674	0.6284497607894253
675	0.21788938153086368
676	0.6110577400538147
677	0.5060810467495294
678	0.3798649239531692
679	0.5198070421814008
680	0.38052270838163044
681	0.33966774900355107
682	0.31981890925941137
683	0.44796257857409655
684	0.5325736239969632
685	0.7383123752621843
686	0.43290899229148194
687	0.29341715114780015
688	0.4215965668083521
689	0.33194131689571643
690	0.29769366956522436
691	0.38026753980233685
692	0.27117695641079426
693	0.2924147241493946
694	0.5616915215124411
695	0.4624189346328794
696	0.40153300572268147
697	0.23228560976127327
698	0.6547406190314505
699	0.5946962495590183
700	0.34161327343935055
701	0.18637672607958936
702	0.23842907055489213
703	0.7876522200878372
704	0.35635883420991704
705	0.27330265412162436
706	0.38504058894420984
707	0.341897322445319
708	0.5544029237449886
709	0.2525052726448207
710	0.9547567385581234
711	0.27424729232423645
712	0.5855470380704818
713	0.33629781334503184
714	0.3298042146209249
715	0.2692528121808097
716	0.3626520915218667
717	0.7748576307463103
718	0.9676608576899065
719	0.5039986123279734
720	0.341216622041024
721	0.33328029513488644
722	0.5544453044815193
723	0.4421179469323137
724	0.32949344043491174
725	0.8803384224648872
726	0.563177244318095
727	0.5638716397739201
728	0.25776067782390294
729	0.3078952247463727
730	0.27071540346820355
731	0.37853489751641034
732	0.49641611583764406
733	0.26409131533611563
734	0.3152468403620526
735	0.27848571326279115
736	0.7466237389714805
737	0.3044115469203071
738	0.7519394928790161
739	0.46559289523654757
740	0.3687630927709363
741	0.3131165446574683
742	0.40243622952876723
743	0.3452184227192814
744	0.5523243319660522
745	0.4372270462075573
746	0.2569051932257622
747	0.6191032245990247
748	0.49471859786744293
749	0.29179257967111755
750	0.31815172876595205
751	0.2635316231219297
752	0.7893330582365478
753	0.5760831050619838
754	0.36644626553342746
755	0.5582975155367315
756	0.4570565635126489
757	0.3934685856941033
758	0.3874414724450658
759	0.25242229524122023
760	0.3120802107127217
761	0.3488971227370077
762	0.4973804758241341
763	0.4026848614799387
764	0.19541983181106656
765	0.4502458742341077
766	0.4859888330636138
767	0.3937730619355461
768	0.42970752063803735
769	0.46383803705075977
770	0.24622630124050626
771	0.24812120401812301
772	0.6795374391775768
773	0.26790102122117265
774	0.23379315279853305
775	0.19587466127270786
776	0.4341618109008893
777	0.475106405969151
778	0.49001097532531757
779	0.22659343768380863
780	0.48501669487638144
781	0.7723230589066502
782	0.577305687853016
783	0.37856943403022025
784	0.3053049513873456
785	0.32658697152938526
786	0.7080132534427899
787	0.43172681685270287
788	0.46840619495381486
789	0.3966750926459696
790	0.45677594933928733
791	0.5345922688608304
792	0.17868409779143624
793	0.5093624735846518
794	0.21164529645766209
795	0.2762865374885024
796	0.3419024081958744
797	0.16881473329629157
798	0.2498953720997852
799	0.4399162885191686
800	0.2324457012425841
801	0.46140795271357216
802	0.36599908617319266
803	0.6638858065757761
804	0.2865360034954194
805	0.3443013201542375
806	0.28490676965564093
807	0.24044789855230025
808	0.3810535839418851
809	0.3503214358137271
810	0.6182225695559004
811	0.3520243082032339
812	0.4614503802613105
813	0.5574926833987732
814	0.6793205772710101
815	0.41832069610883504
816	0.26650085428836007
817	0.8017399300477436
818	0.3746831718489094
819	0.4127574940556952
820	0.23861110883140066
821	0.9733793285857402
822	0.7408370600369284
823	0.5705837874534342
824	0.2639660279518438
825	0.24987594963639084
826	0.5045160647242724
827	0.8448785804484524
828	0.3352456844653597
829	0.1850522430945183
830	0.24716848540964503
831	1.0843564691776166
832	0.21163248772508386
833	0.8025068882143991
834	0.7293259444374275
835	0.597164263018744
836	0.2945491392357186
837	0.2528659680509625
838	0.3588532763845746
839	0.5739883157670321
840	0.40294299358158664
841	0.2848090791089092
842	0.25549725922299954
843	0.32570356250862076
844	0.36387578342178406
845	0.22601837719332876
846	0.4083195969994258
847	0.9259762179621477
848	0.4410635138317376
849	0.5526618138313893
850	0.5911421865722718
851	0.5505111592940946
852	0.552201483860752
853	0.8295234202372668
854	0.6876134924768829
855	0.22176337097195034
856	0.39845246054890826
857	0.7524803547798775
858	0.3482972566856307
859	0.3763177414423614
860	0.3596094202495122
861	0.6371724979298126
862	0.3516149953491265
863	0.6801187795684639
864	0.17796866038991774
865	0.27374214301860317
866	0.21926983638613165
867	0.2318690926088439
868	0.3479700663823187
869	0.35654595854284704
870	0.677014067131422
871	0.7425638816837536
872	0.21275846550596245
873	0.3081364309880898
874	0.39457587618598944
875	0.47241354654987927
876	0.27412828751703455
877	0.2658206510539913
878	0.2830203175108483
879	0.2992642692464963
880	0.2767005503647982
881	0.3199890941681013
882	0.22277561813559987
883	0.2413431277977263
884	0.29207603926457226
885	0.5037365692327032
886	0.4046503705061776
887	0.2685454674726004
888	0.31612643114797356
889	0.26814249094026527
890	0.9521409482965119
891	0.23451754904100128
892	0.32473566910063545
893	0.5927181531973433
894	0.3376293330831131
895	0.5085021926598948
896	0.7506524574672614
897	0.5088336294204241
898	0.3342533038456373
899	0.3903732746669278
900	0.5118014769131145
901	0.44482399100799064
902	0.32180333552571794
903	0.29362072605210526
904	0.24015641179103925
905	0.5534733856600789
906	0.2026045183354882
907	0.39388283999130036
908	0.39450642521097656
909	0.3710319282750788
910	0.2744229375922457
911	0.5209652984736252
912	0.47031425420984757
913	0.24826258048277702
914	0.3045965913180548
915	0.5167658917155875
916	0.4857459305540489
917	0.25681691830109016
918	0.34807137273334304
919	0.5275098177310589
920	0.34240017874582473
921	0.2740148325901671
922	0.23952619702631403
923	0.4082582952825147
924	0.22226698702203238
925	0.3470007135736882
926	0.41096584120487817
927	0.3423878025594366
928	0.4111942372332215
929	0.28683067481384783
930	0.4412881721102713
931	0.418394937512873
932	0.21965036360808005
933	0.6347715577074452
934	0.33893994310960307
935	0.30293308399504365
936	0.23973584823431307
937	0.2668713210605892
938	0.37767226517944774
939	0.49313952488337875
940	0.27324118909144035
941	0.4424680736844364
942	0.30546410961602705
943	0.20633102893716326
944	0.4197077925617758
945	0.29751400794411414
946	0.3195992740390127
947	1.3736810438243696
948	0.27087939779073794
949	0.22731476261628977
950	0.2526623370260452
951	0.32192549688678296
952	0.34665556750898086
953	0.35711091455535987
954	0.6482023225513998
955	0.24343007994852653
956	0.2309867502266593
957	0.28199778400735404
958	0.38684584283704077
959	0.5449391496388436
960	0.4465373466273774
961	0.3031476773989525
962	0.25688997873423425
963	0.4639917547808642
964	0.4248206673830319
965	0.42681973782500976
966	0.25854718745353256
967	0.34762491792393174
968	0.5882088330789255
969	0.2666367128419575
970	0.2646099050581865
971	0.2814565676789742
972	0.3445136305544458
973	0.27931192499290086
974	0.27677081477253657
975	0.17749126592845332
976	0.23831778473713885
977	0.21702288398089528
978	0.2570561059724368
979	0.4584161996808723
980	0.6040306927940718
981	0.28140259876488655
982	0.2915313517188098
983	1.0995398566727794
984	0.39145178031099126
985	0.34384023309046075
986	0.5095573584971504
987	0.2514050160046018
988	0.5488742829511347
989	0.20225089305335978
990	0.286400259772445
991	0.4035722624568496
992	0.5697139007795754
993	0.5981505028204499
994	0.32641676972377437
995	0.4621148708203285
996	0.37656584210530814
997	0.3234996854845292
998	0.29180640963697146
999	0.3574464382466958
1000	0.208664727561985
